Observation Year,Standard Week,Pest Value,Collection Type,MaxT,MinT,RH1(%),RH2(%),RF(mm),WS(kmph),SSH(hrs),EVP(mm),PEST NAME,Location
1985,18,0,Number/Light trap,40.1,24.5,36.3,14.3,0,9.3,11.4,12.8,Yellowstemborer,Rajendranagar
1985,19,0,Number/Light trap,40.8,25.6,54.4,17.7,0,6.5,9.9,10,Yellowstemborer,Rajendranagar
1985,20,0,Number/Light trap,40,26.2,57.1,28.1,7.3,6.8,10,9.2,Yellowstemborer,Rajendranagar
1985,21,0,Number/Light trap,39.6,26.2,62.3,29.7,0,14.5,8.2,11.3,Yellowstemborer,Rajendranagar
1985,22,0,Number/Light trap,36.9,24.4,74.3,37.4,66.3,15.4,7.8,11,Yellowstemborer,Rajendranagar
1985,23,0,Number/Light trap,33.1,22.7,86.3,53.7,94.7,14,5,5.9,Yellowstemborer,Rajendranagar
1985,24,0,Number/Light trap,34.6,22.9,79.6,48.1,1,17.2,7.3,7.9,Yellowstemborer,Rajendranagar
1985,25,4,Number/Light trap,31.8,23.3,78.9,57.7,20.4,15.9,4,6.3,Yellowstemborer,Rajendranagar
1985,26,6,Number/Light trap,29.4,22.7,85.7,57.3,10.7,17.8,2.6,4.2,Yellowstemborer,Rajendranagar
1985,27,1,Number/Light trap,31.4,21.8,83.6,39.4,45.6,16.3,6.7,5.2,Yellowstemborer,Rajendranagar
1985,28,1,Number/Light trap,31.6,23.1,79.1,58.4,2.7,14.4,4,5.9,Yellowstemborer,Rajendranagar
1985,29,26,Number/Light trap,29.4,21.9,89.3,55.9,27.8,12.2,3.1,4.2,Yellowstemborer,Rajendranagar
1985,30,38,Number/Light trap,30.8,22.3,90.6,64.7,24.8,10.5,6,4,Yellowstemborer,Rajendranagar
1985,31,22,Number/Light trap,28.7,22,89.1,73.1,19.3,17.8,3.1,3.8,Yellowstemborer,Rajendranagar
1985,32,170,Number/Light trap,31.7,21.5,85.3,55.3,0,18.7,5.3,5.5,Yellowstemborer,Rajendranagar
1985,33,520,Number/Light trap,31.3,22.4,83.1,63.1,0,13,3.5,4.7,Yellowstemborer,Rajendranagar
1985,34,1049,Number/Light trap,32.5,23.5,78.4,49.4,0,9.3,6.5,5.7,Yellowstemborer,Rajendranagar
1985,35,901,Number/Light trap,32.2,23.9,78.4,47.9,0.2,8.8,6.9,5.8,Yellowstemborer,Rajendranagar
1985,36,1837,Number/Light trap,31.1,21.9,79.3,54.7,17.6,9,3.7,4.2,Yellowstemborer,Rajendranagar
1985,37,1790,Number/Light trap,30.7,21.7,82,53.6,10,10.9,3.2,4.3,Yellowstemborer,Rajendranagar
1985,38,1115,Number/Light trap,31,21.7,82.3,49.4,20.4,6.1,6.2,4.3,Yellowstemborer,Rajendranagar
1985,39,325,Number/Light trap,33.5,22.3,84.9,49.4,1.4,3.6,9.1,4.6,Yellowstemborer,Rajendranagar
1985,40,170,Number/Light trap,29.5,21.8,90.1,60.9,49.2,7.1,3.5,3,Yellowstemborer,Rajendranagar
1985,41,71,Number/Light trap,29.5,20.7,89,60.4,14.6,5.2,5.6,3.2,Yellowstemborer,Rajendranagar
1985,42,51,Number/Light trap,30.8,17.6,83.9,41.1,0,3.1,8.3,3.7,Yellowstemborer,Rajendranagar
1985,43,12,Number/Light trap,30,13,82.4,30.4,0,3.1,11.2,4.7,Yellowstemborer,Rajendranagar
1985,44,0,Number/Light trap,29.7,12.6,83.3,30.9,0,3.4,10.7,4.4,Yellowstemborer,Rajendranagar
1985,45,0,Number/Light trap,30.2,17.9,81.4,44.9,0,4.2,9,3.7,Yellowstemborer,Rajendranagar
1985,46,0,Number/Light trap,30.2,13,78.3,37.4,0,4.4,9.8,4.4,Yellowstemborer,Rajendranagar
1985,47,0,Number/Light trap,31,10.7,68,32.9,0,2.6,10.9,4.3,Yellowstemborer,Rajendranagar
1985,48,0,Number/Light trap,29.1,9.9,72,42.6,0,3.8,10.9,4.4,Yellowstemborer,Rajendranagar
1985,49,0,Number/Light trap,28.9,11.8,78.4,42,36.4,11.2,4.8,34.9,Yellowstemborer,Rajendranagar
1985,50,0,Number/Light trap,27.3,16,86.1,57.7,37,9.4,4.9,32.8,Yellowstemborer,Rajendranagar
1985,51,0,Number/Light trap,29.9,13.4,89.4,40.1,32.4,9,5.3,33.4,Yellowstemborer,Rajendranagar
1985,52,0,Number/Light trap,30,13.4,82.6,36.5,34.5,7.8,5.2,31.3,Yellowstemborer,Rajendranagar
1986,1,0,Number/Light trap,27.7,9.8,75.3,28.7,0,3.5,10.7,3.6,Yellowstemborer,Rajendranagar
1986,2,0,Number/Light trap,27.6,12.3,78.6,36.1,0,5,9,3.6,Yellowstemborer,Rajendranagar
1986,3,18,Number/Light trap,24.1,12.3,89.3,46.1,43.5,3.6,7.7,2.8,Yellowstemborer,Rajendranagar
1986,4,31,Number/Light trap,29.5,15,80.4,43.3,0,4.6,9.7,4.3,Yellowstemborer,Rajendranagar
1986,5,24,Number/Light trap,31.4,16.6,76.4,36.3,0,5,11,4.5,Yellowstemborer,Rajendranagar
1986,6,6,Number/Light trap,31,16.5,75.3,28.6,3.8,6.8,10.8,5.3,Yellowstemborer,Rajendranagar
1986,7,6,Number/Light trap,30.3,17.7,91.3,43.4,10.6,5.1,10.1,4.4,Yellowstemborer,Rajendranagar
1986,8,110,Number/Light trap,31,17.8,80,37.9,0,5,11.1,4.8,Yellowstemborer,Rajendranagar
1986,9,280,Number/Light trap,31.9,16.9,65.1,34.6,0,6.7,11.1,6.6,Yellowstemborer,Rajendranagar
1986,10,705,Number/Light trap,33.3,19.8,66.7,31.1,0,6.4,10.5,6.6,Yellowstemborer,Rajendranagar
1986,11,711,Number/Light trap,36.2,20,50.9,19.4,0,5.3,11.2,8.7,Yellowstemborer,Rajendranagar
1986,12,234,Number/Light trap,37.8,21.4,51.9,19.3,0,4.6,11.2,8.8,Yellowstemborer,Rajendranagar
1986,13,20,Number/Light trap,38.5,21.2,52.3,23,0,6.7,11.3,8.5,Yellowstemborer,Rajendranagar
1986,14,15,Number/Light trap,38.2,21.4,56,22.7,0,4.7,11.5,8.5,Yellowstemborer,Rajendranagar
1986,15,6,Number/Light trap,40,25.3,43.4,16.3,0,4.8,9.4,8.3,Yellowstemborer,Rajendranagar
1986,16,0,Number/Light trap,40.1,23.6,59.3,23,47.6,6,10.3,9.8,Yellowstemborer,Rajendranagar
1986,17,0,Number/Light trap,37.6,23.9,59,28.7,9.8,7,10.1,7.7,Yellowstemborer,Rajendranagar
1986,18,0,Number/Light trap,38.9,25.4,53,24.6,0,5.7,10.5,8.9,Yellowstemborer,Rajendranagar
1986,19,0,Number/Light trap,40.5,26.8,49.6,21,0,7.2,9.9,9.5,Yellowstemborer,Rajendranagar
1986,20,0,Number/Light trap,41.7,26.6,48.7,20.3,0,14.6,11.3,11.4,Yellowstemborer,Rajendranagar
1986,21,0,Number/Light trap,40.6,27,45.9,20.4,0.8,10.1,11.4,10.9,Yellowstemborer,Rajendranagar
1986,22,0,Number/Light trap,37.9,24.8,60.9,35.6,8.2,5.8,8.2,8.7,Yellowstemborer,Rajendranagar
1986,23,0,Number/Light trap,39,24.4,64.4,31.1,1.4,15.8,10.4,10,Yellowstemborer,Rajendranagar
1986,24,0,Number/Light trap,34.4,23.7,74.6,56.4,88.1,9.8,3.5,6.4,Yellowstemborer,Rajendranagar
1986,25,0,Number/Light trap,31.1,22.9,80,56.1,32.2,19.8,3.4,6,Yellowstemborer,Rajendranagar
1986,26,0,Number/Light trap,31.2,23,80.1,52.7,10,18.7,1.6,5.6,Yellowstemborer,Rajendranagar
1986,27,0,Number/Light trap,35.3,24.4,67.9,38.6,0,16.5,9.2,9.3,Yellowstemborer,Rajendranagar
1986,28,0,Number/Light trap,32.9,24.1,69.4,40.3,2.8,15.3,3,6.8,Yellowstemborer,Rajendranagar
1986,29,0,Number/Light trap,28.6,22,87.4,69.1,52.4,20.1,2.8,5,Yellowstemborer,Rajendranagar
1986,30,0,Number/Light trap,30.7,22.3,77.4,49.3,0,16.6,5.7,5.8,Yellowstemborer,Rajendranagar
1986,31,0,Number/Light trap,31.5,22.2,86.4,56,60.2,11.8,5.9,4.7,Yellowstemborer,Rajendranagar
1986,32,0,Number/Light trap,28.2,22,87.3,72.3,105,18,2.1,4.1,Yellowstemborer,Rajendranagar
1986,33,277,Number/Light trap,27.8,21.3,88.7,63,54,17.9,5.5,4.3,Yellowstemborer,Rajendranagar
1986,34,393,Number/Light trap,30,21.4,80.7,56,13.2,8.3,8.6,4.6,Yellowstemborer,Rajendranagar
1986,35,1002,Number/Light trap,32.4,22.6,70,48.4,1.2,4.3,9.6,4.9,Yellowstemborer,Rajendranagar
1986,36,2965,Number/Light trap,32.2,22.8,77.7,48.3,22.8,7.9,7.5,5.2,Yellowstemborer,Rajendranagar
1986,37,3240,Number/Light trap,31.4,22.6,79.9,48.9,8.6,5.7,5.6,4.6,Yellowstemborer,Rajendranagar
1986,38,4280,Number/Light trap,34,22.4,81.1,45.4,9,2.9,10.1,5.2,Yellowstemborer,Rajendranagar
1986,39,2077,Number/Light trap,34.1,22.1,80.7,43.4,14.8,4.5,8.9,4.7,Yellowstemborer,Rajendranagar
1986,40,1260,Number/Light trap,32.2,21.9,81.3,51.6,0.2,3.5,8.8,5.2,Yellowstemborer,Rajendranagar
1986,41,75,Number/Light trap,34.8,21.1,76.9,41.4,0,3.7,9.1,5.3,Yellowstemborer,Rajendranagar
1986,42,194,Number/Light trap,35.1,19.3,64,29.1,0,4,10.2,6.1,Yellowstemborer,Rajendranagar
1986,43,117,Number/Light trap,32.6,16,70.6,26.6,0,3.6,10.4,5.4,Yellowstemborer,Rajendranagar
1986,44,175,Number/Light trap,30.1,20.9,78.3,59.4,11.4,4.2,5.1,3.6,Yellowstemborer,Rajendranagar
1986,45,160,Number/Light trap,30.2,20.2,85.4,53.9,14.7,4.2,6.5,3.1,Yellowstemborer,Rajendranagar
1986,46,71,Number/Light trap,32.2,17.4,76.6,40.1,0,2.3,10.5,4.4,Yellowstemborer,Rajendranagar
1986,47,18,Number/Light trap,29.6,13.2,69.7,34.9,0,3,10.8,4,Yellowstemborer,Rajendranagar
1986,48,29,Number/Light trap,28.9,13,82,37.7,0,3.6,10.9,3.8,Yellowstemborer,Rajendranagar
1986,49,0,Number/Light trap,28.5,10.7,74.7,38.1,25.8,6,6.2,32.9,Yellowstemborer,Rajendranagar
